, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Bwd URG Flags,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Init_Win_bytes_backward,Active Mean, Active Std, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
138287,8080,1025246,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55676199,5.852253996,205049.2,279984.0993,514308,500,1024529,512264.5,3597.052196,514808,509721,1024717,512358.5,3771.000464,515025,509692,0,0,0,2.926126998,2.926126998,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
138288,8080,1009417,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83207535,5.944025115,201883.4,275671.8246,506561,500,1008808,504404.0,3757.565435,507061,501747,1008828,504414.0,3897.572578,507170,501658,0,0,0,2.972012558,2.972012558,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
138498,8080,1029441,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48521771,5.828405902,205888.2,281247.8151,516403,496,1028945,514472.5,3438.660277,516904,512041,1028940,514470.0,3435.124743,516899,512041,0,0,0,2.914202951,2.914202951,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
138646,8080,993294,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.12152293,6.040507644,198658.8,271190.3971,499374,546,992707,496353.5,5292.694257,500096,492611,992748,496374.0,5072.784048,499961,492787,0,0,0,3.020253822,3.020253822,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140027,8080,1029650,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48166853,5.827222843,205930.0,280748.4646,515019,609,1028976,514488.0,1612.203461,515628,513348,1028227,514113.5,2233.750322,515693,512534,0,0,0,2.913611421,2.913611421,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140031,8080,996904,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05590107,6.01863369,199380.8,272311.7412,498607,424,996480,498240.0,1354.816593,499198,497282,996380,498190.0,1189.353606,499031,497349,0,0,0,3.009316845,3.009316845,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140041,8080,1001817,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96735332,5.989117773,200363.4,273588.1271,500470,457,1001264,500632.0,417.1930009,500927,500337,1001138,500569.0,642.0529573,501023,500115,0,0,0,2.994558887,2.994558887,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140043,8080,1005714,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.89773236,5.965910786,201142.8,274602.2641,504401,528,1005186,502593.0,3575.131886,505121,500065,1004994,502497.0,3497.35014,504970,500024,0,0,0,2.982955393,2.982955393,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140044,8080,1024999,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56099274,5.853664247,204999.8,280192.1174,514383,370,1024621,512310.5,3454.216626,514753,509868,1024606,512303.0,3476.136936,514761,509845,0,0,0,2.926832124,2.926832124,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140158,8080,1029368,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48645771,5.828819237,205873.6,281158.0243,515007,408,1028960,514480.0,1565.534414,515587,513373,1028719,514359.5,1492.702415,515415,513304,0,0,0,2.914409618,2.914409618,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140172,8080,997169,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05110267,6.017034224,199433.8,272158.5087,498559,564,996605,498302.5,1262.185604,499195,497410,996335,498167.5,1351.281059,499123,497212,0,0,0,3.008517112,3.008517112,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
140389,8080,61003896,10,10,413,256,413,0,41.3,130.6020674,256,0,25.6,80.9543081,10.9665127,0.327847913,3210731.368,4755442.875,10000000,41,60500000,6721470.0,5015273.783,10100000,127,61000000,6772520.444,4952988.279,10100000,774,0,0,0,0.163923957,0.163923957,0,413,31.85714286,103.6321792,10739.62857,0,0,0,1,0,0,0,1,33.45,41.3,25.6,328,0,0,0,0,0,0,10,413,10,110,59809.66667,21491.2167,50847,10000000.0,12608.76315,10000000,9997501
141987,8080,50856,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.32672644,50856.0,0.0,50856,50856,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19.66336322,19.66336322,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,110,0.0,0.0,0,0.0,0.0,0,0
142005,8080,1003525,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93677288,5.978924292,200705.0,273747.7061,500872,747,1002750,501375.0,479.4183976,501714,501036,1002683,501341.5,392.4442636,501619,501064,0,0,0,2.989462146,2.989462146,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142029,8080,998927,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.01933475,6.006444915,199785.4,272809.2372,499272,370,998180,499090.0,1028.13326,499817,498363,998557,499278.5,1047.225143,500019,498538,0,0,0,3.003222458,3.003222458,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142060,8080,1030566,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.46613026,5.822043421,206113.2,281424.5392,514970,432,1030134,515067.0,796.2022356,515630,514504,1029888,514944.0,647.7098116,515402,514486,0,0,0,2.91102171,2.91102171,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142061,8080,1001281,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.9769715,5.992323833,200256.2,273575.2766,509010,357,1000478,500239.0,12973.99522,509413,491065,1000878,500439.0,12626.09868,509367,491511,0,0,0,2.996161917,2.996161917,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142062,8080,999538,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00831984,6.002773281,199907.6,272951.3169,499445,563,998975,499487.5,758.7255762,500024,498951,998963,499481.5,744.5834406,500008,498955,0,0,0,3.001386641,3.001386641,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142092,8080,1002324,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95826499,5.986088331,200464.8,273628.6958,500255,552,1001772,500886.0,212.1320344,501036,500736,1001753,500876.5,98.28784258,500946,500807,0,0,0,2.993044165,2.993044165,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
142103,8080,994657,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.09669062,6.032230206,198931.4,271681.4195,499600,430,994097,497048.5,4216.477736,500030,494067,994058,497029.0,4427.902664,500160,493898,0,0,0,3.016115103,3.016115103,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
143024,8080,1029319,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48729014,5.829096713,205863.8,280913.0952,515065,560,1028699,514349.5,1803.829399,515625,513074,1028353,514176.5,2133.341159,515685,512668,0,0,0,2.914548357,2.914548357,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
143036,8080,992727,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.13187311,6.043957704,198545.4,271141.6063,499486,478,992249,496124.5,5518.968427,500027,492222,992120,496060.0,5521.089748,499964,492156,0,0,0,3.021978852,3.021978852,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
143372,8080,1000712,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98719312,5.995731039,200142.4,273413.6271,499697,382,1000319,500159.5,241.1234124,500330,499989,1000079,500039.5,55.86143571,500079,500000,0,0,0,2.99786552,2.99786552,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
143384,8080,1000375,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.99325253,5.997750843,200075.0,273204.9203,500051,469,999707,499853.5,942.5733393,500520,499187,999848,499924.0,1124.299782,500719,499129,0,0,0,2.998875422,2.998875422,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
143389,8080,1009525,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83016765,5.943389218,201905.0,275714.7337,509156,544,1008951,504475.5,7455.026794,509747,499204,1008934,504467.0,7400.579572,509700,499234,0,0,0,2.971694609,2.971694609,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
144066,8080,1002111,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96208204,5.987360682,200422.2,273517.9085,500255,556,1001555,500777.5,369.8168466,501039,500516,1001432,500716.0,134.3502884,500811,500621,0,0,0,2.993680341,2.993680341,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
144085,8080,993328,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.12090266,6.040300888,198665.6,271241.3764,499896,485,992843,496421.5,5991.315757,500658,492185,992804,496402.0,5627.155765,500381,492423,0,0,0,3.020150444,3.020150444,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147577,8080,1001557,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.97201757,5.990672523,200311.4,273162.2464,499576,438,1000734,500367.0,499.2173875,500720,500014,1000352,500176.0,315.3696244,500399,499953,0,0,0,2.995336261,2.995336261,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147601,8080,993810,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.11211399,6.037371329,198762.0,271519.026,499659,368,993242,496621.0,4816.811393,500027,493215,993304,496652.0,5055.813485,500227,493077,0,0,0,3.018685664,3.018685664,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147619,8080,1000903,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98376066,5.994586888,200180.6,273411.18,499844,360,1000543,500271.5,201.5254326,500414,500129,1000305,500152.5,72.83199846,500204,500101,0,0,0,2.997293444,2.997293444,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147623,8080,1014302,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.74619393,5.915397978,202860.4,277144.7465,513397,466,1013767,506883.5,9894.545189,513880,499887,1013819,506909.5,9833.734006,513863,499956,0,0,0,2.957698989,2.957698989,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147625,8080,1024441,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.57055799,5.856852664,204888.2,279871.708,514285,412,1024029,512014.5,3891.208617,514766,509263,1023822,511911.0,3939.998985,514697,509125,0,0,0,2.928426332,2.928426332,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147781,8080,1002156,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96127549,5.98709183,200431.2,273702.3053,500486,516,1001584,500792.0,350.7249635,501040,500544,1001640,500820.0,336.5828278,501058,500582,0,0,0,2.993545915,2.993545915,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
147811,8080,992615,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.13391899,6.044639664,198523.0,271181.9925,499290,354,992261,496130.5,5497.755224,500018,492243,992230,496115.0,4990.759662,499644,492586,0,0,0,3.022319832,3.022319832,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148466,8080,1000955,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.9828264,5.994275467,200191.0,273428.1622,499780,376,1000548,500274.0,346.4823228,500519,500029,1000216,500108.0,67.88225099,500156,500060,0,0,0,2.997137733,2.997137733,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148482,8080,993100,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.12506293,6.041687645,198620.0,271080.4366,499563,470,992287,496143.5,5500.583651,500033,492254,992398,496199.0,5907.17005,500376,492022,0,0,0,3.020843822,3.020843822,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148527,8080,1009428,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83188103,5.943960342,201885.6,275561.3253,508778,607,1008804,504402.0,7047.026181,509385,499419,1008676,504338.0,7161.57748,509402,499274,0,0,0,2.971980171,2.971980171,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148528,8080,1015415,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.72674227,5.908914089,203083.0,277298.8767,513494,566,1014849,507424.5,9507.050673,514147,500702,1014762,507381.0,9475.230868,514081,500681,0,0,0,2.954457045,2.954457045,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148533,8080,1024737,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56548266,5.855160885,204947.4,279770.4742,514198,581,1024004,512002.0,3949.89848,514795,509209,1024156,512078.0,4034.751293,514931,509225,0,0,0,2.927580443,2.927580443,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148584,8080,1028804,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.49604395,5.83201465,205760.8,280961.5296,515039,381,1028423,514211.5,2008.890365,515632,512791,1028047,514023.5,1974.94924,515420,512627,0,0,0,2.916007325,2.916007325,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
148591,8080,993906,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.11036456,6.036788187,198781.2,271368.3621,499601,431,993288,496644.0,4791.355549,500032,493256,993124,496562.0,5171.778998,500219,492905,0,0,0,3.018394094,3.018394094,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149943,8080,1001993,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96419735,5.988065785,200398.6,273566.8397,500274,504,1001489,500744.5,139.3000359,500843,500646,1001424,500712.0,466.6904756,501042,500382,0,0,0,2.994032892,2.994032892,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149950,8080,1028354,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.50370009,5.834566696,205670.8,280900.3253,514220,475,1027820,513910.0,1262.892711,514803,513017,1027879,513939.5,1151.876947,514754,513125,0,0,0,2.917283348,2.917283348,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149954,8080,1012495,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77786557,5.92595519,202499.0,276579.1474,508270,452,1011907,505953.5,4008.588343,508788,503119,1011977,505988.5,3865.752773,508722,503255,0,0,0,2.962977595,2.962977595,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149956,8080,1016181,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7133798,5.904459934,203236.2,277682.9715,514106,388,1015609,507804.5,9569.27607,514571,501038,1015716,507858.0,9384.7212,514494,501222,0,0,0,2.952229967,2.952229967,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149957,8080,1025053,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56006763,5.853355875,205010.6,280027.845,514283,420,1024466,512233.0,3644.42835,514810,509656,1024633,512316.5,3611.194332,514870,509763,0,0,0,2.926677938,2.926677938,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
149997,8080,1001088,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98043728,5.993479095,200217.6,273475.9855,499914,356,1000572,500286.0,357.7960313,500539,500033,1000463,500231.5,54.44722215,500270,500193,0,0,0,2.996739547,2.996739547,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
150066,8080,1012971,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.76951166,5.923170555,202594.2,276562.1982,512424,595,1012220,506110.0,9770.801502,513019,499201,1012376,506188.0,9687.362902,513038,499338,0,0,0,2.961585277,2.961585277,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152102,8080,1003027,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.94567843,5.98189281,200605.4,273858.2441,500674,391,1002636,501318.0,367.6955262,501578,501058,1002123,501061.5,198.6970055,501202,500921,0,0,0,2.990946405,2.990946405,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152135,8080,996527,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06273187,6.020910623,199305.4,272082.8838,498466,428,996099,498049.5,1635.537985,499206,496893,995880,497940.0,1349.159739,498894,496986,0,0,0,3.010455311,3.010455311,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152189,8080,1000602,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98917052,5.996390173,200120.4,273430.5116,499756,386,1000212,500106.0,50.91168825,500142,500070,1000073,500036.5,154.8563851,500146,499927,0,0,0,2.998195087,2.998195087,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152191,8080,1016450,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.70869202,5.902897339,203290.0,277658.5581,515138,511,1015840,507920.0,10930.45662,515649,500191,1015902,507951.0,11026.62315,515748,500154,0,0,0,2.951448669,2.951448669,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152192,8080,1009438,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83170437,5.943901458,201887.6,275842.3957,509273,357,1009081,504540.5,7552.60753,509881,499200,1008830,504415.0,7452.905474,509685,499145,0,0,0,2.971950729,2.971950729,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152245,8080,1001243,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.97765378,5.992551259,200248.6,273369.6653,499905,510,1000733,500366.5,471.6402231,500700,500033,1000448,500224.0,281.4284989,500423,500025,0,0,0,2.996275629,2.996275629,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
152296,8080,994027,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.10816004,6.036053347,198805.4,271181.324,499255,735,993197,496598.5,4811.861646,500001,493196,993292,496646.0,4863.480441,500085,493207,0,0,0,3.018026673,3.018026673,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
154164,8080,1060591,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.97166957,5.65722319,212118.2,289354.3718,530635,386,1060205,530102.5,1641.194839,531263,528942,1059189,529594.5,2017.375647,531021,528168,0,0,0,2.828611595,2.828611595,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
154182,8080,997034,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05354682,6.01784894,199406.8,272145.4864,499450,581,996269,498134.5,2682.056021,500031,496238,996393,498196.5,2854.590076,500215,496178,0,0,0,3.00892447,3.00892447,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
154206,8080,1029871,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47791714,5.825972379,205974.2,281313.592,515033,379,1029492,514746.0,1211.981023,515603,513889,1029223,514611.5,1132.077957,515412,513811,0,0,0,2.91298619,2.91298619,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
154212,8080,1020129,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.64482727,5.881609091,204025.8,278692.5506,512016,468,1019655,509827.5,3756.858328,512484,507171,1019564,509782.0,3829.690327,512490,507074,0,0,0,2.940804545,2.940804545,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0,0.0,0.0,0,0
